	GSM2810793	GSM2810794	GSM2810795	GSM2810796	GSM2810797	GSM2810798	GSM2810799	GSM2810800	GSM2810801	GSM2810802	GSM2810803	GSM2810804	GSM2810805	GSM2810806	GSM2810807	GSM2810808	GSM2810809	GSM2810810	GSM2810816	GSM2810817	GSM2810818	GSM2810819	GSM2810820	GSM2810821	GSM2810822	GSM2810823	GSM2810824	GSM2810825	GSM2810826	GSM2810827	GSM2810828	GSM2810829	GSM2810830	GSM2810831	GSM2810832	GSM2810833	GSM2810834	GSM2810835	GSM2810836	GSM2810837
MYH2	4.31163680235798	4.55457554890345	4.15306703214197	4.43673446833012	4.65074236544608	4.58688708204268	4.6389098728905	4.32785441994262	4.17603071336665	4.57363163933294	4.60869571826364	4.36968955103703	4.37967412240763	4.46432548133963	4.34234692728558	4.55723593042482	4.68924273420758	4.80953947663274	3.97555129440092	4.34223872154523	3.51539814175256	4.43617577278145	4.12543336708257	4.09960749280633	4.22689477046394	4.23806644443021	4.3936489854851	4.30609639420944	4.10856377060951	4.49586868378482	3.92766381347068	3.434340749562	3.96224935906813	4.48136879061954	4.20731694331916	4.30110398948462	4.10561722011374	4.52074525688342	4.35253772323431	3.75864134955305
MYH3	5.34646635507101	5.11169028012379	4.47345179488856	4.08763247396931	5.54497919916989	5.00125241008021	5.05602094833084	4.9543430481738	4.23908997030068	5.45197640682877	5.05514974016423	4.79846031425435	4.69238029346496	4.68080409975172	4.60596155408269	4.77993079098001	4.48465936583503	5.18868149975955	5.00917135037909	5.21097872971901	4.29917809181815	4.92781919330269	5.57320924092066	4.90205498524934	5.32213930000052	5.24015133075207	5.1518372059557	4.48504285198816	4.51865444889028	4.85887185757646	4.45314403526631	5.31039661710209	4.25614845407098	5.40604743400178	4.1832398450622	4.34467588054359	4.94581283971615	5.28295086171041	4.81681539659608	4.90760071414686
MYH4	3.98028133521915	4.2247823948875	4.00180433442861	4.17950244676989	4.42948853509704	4.2348189122028	4.43775359396684	4.15506286331291	3.70252841540092	4.16198851890655	4.31052515531418	4.20029312121615	4.16208709441819	4.34853766371336	4.31902928809521	4.47995897917446	4.51521361065323	4.40060724997637	3.83100397330253	3.98440841374571	3.82512252387876	4.14800913834969	4.15543869354267	4.15525906227089	4.08344511076513	4.07277261019782	4.10933674489125	4.23182825528587	4.02986246053085	4.12298922632022	3.75845487734976	3.45417415899863	4.01033197285059	4.32717564854942	3.8838305970213	4.08979969495733	4.18721971925998	4.0909621918388	3.85252877868687	3.63427471410759
MYH6	4.1078180170665	4.55221000033056	4.30422796691524	4.55266822932184	4.5298276080799	4.42084331155104	4.51497442499731	4.32176472976473	3.94024304974026	4.47532336227893	4.68557734341266	4.44810275634749	4.33473257789062	4.50858727893027	4.43156645691501	4.71352258315283	4.91737386577467	4.69683980797388	4.14955786199685	4.20335449767652	3.88303621594053	4.34790859828756	4.40910269343402	4.30546173035967	4.28321101418223	4.3452647649622	4.15854061555448	4.08690248767851	4.06294196371307	4.07943675159918	3.99099289139634	3.52740406223423	3.90161938172272	4.11425114817263	4.11243245844275	4.53081016123313	4.18907653844779	4.32568802186436	4.41211870105515	4.03835073726033
MYH7	4.52625962139929	4.92584302908453	4.77201752549708	5.13461997892193	5.22958766272912	4.62000778350088	5.08308654733905	4.92369896179235	4.4867160261099	5.10859229161146	4.90599976024589	4.99978329456095	4.96414685057659	4.98835327048969	4.87971360191793	5.5273435498327	5.41290302733836	5.3226721888517	4.37303936434283	5.26062980350262	4.36946344762896	4.67028409228988	5.09815701565018	5.03164044044751	5.13298436199164	4.63450035389377	4.64969378137909	4.77318680243088	4.5190049886516	4.64508463365489	4.27306294982095	4.15622910754125	4.89447132973882	5.07474916647526	4.09402291988312	4.72188450799578	4.85905934381932	4.60154064173577	4.82856710252085	4.04930020139257
MYH8	4.30312765616974	4.89935245245296	4.96629038357786	4.72036459524232	5.09443251459239	4.4021852708847	4.94155192520679	4.62288072840648	4.33963841970729	5.13641913705921	4.81553359284222	4.74583869654807	4.59346570923274	4.66800180789006	4.44101747086259	4.68985852077012	4.97745775809852	4.87389624689197	4.35155201259895	4.62285624566263	4.17850146705529	4.6018833673807	4.44904491768515	4.76411379379669	4.54122389744037	4.93140651254217	4.49854334674444	4.4996666510998	4.21244326369941	4.78665485415105	4.24228441145567	3.93014213937964	4.41928769149562	4.9327004692275	4.63096827672128	4.52398261777022	4.45845942704265	4.12915590279402	4.42257047652804	4.31528433732378
MYH9	10.6614696392953	10.5959746069061	10.3643439364109	10.1590848815533	10.054034661573	10.1570722110467	10.3385498556515	10.2506434935102	10.9219875556649	10.3506183400024	10.2014045338136	10.3152437777801	10.7249405848797	10.4369661371378	10.141155244361	9.46080686528281	10.0514034477859	10.199435855423	10.7661439508491	10.5773248441852	11.507738225976	10.3227955702817	10.3584896411501	10.735272052981	10.2272497767752	10.0903212553308	10.3650558723872	10.5382811525871	10.842655571473	10.6044666110079	10.8957233798753	11.4068649064913	11.1144883353199	10.2788015369145	10.7911917195204	10.3102541472878	10.8945163026528	10.4518963343967	10.5332200389141	10.9140229816394
MYH10	9.47516615674109	9.25182958371993	9.85977100316111	9.69298821220871	9.52584975748278	9.47530168455139	9.38060027354428	9.67728833697103	9.71754958452837	9.37581431544122	9.59141644180118	9.55784945606595	9.37977519313704	9.75563927402093	9.63546258568593	9.67645994651991	9.61418929370516	9.62772135606373	9.92032396879474	10.0805732377969	10.980597474914	9.86457978608364	9.69719174270155	9.77616886618845	9.64437890169793	9.28079233566145	9.39514506086314	9.55293657364317	9.86665300877828	9.90086888492056	9.73763145212956	9.70110574193245	9.78746983321903	9.44682571198753	10.2766299357039	9.54492616347459	9.620265114058	9.74299992910086	9.8242934789172	10.0697098017584
MYH11	6.28742997144927	6.02432411483224	5.94806054676719	6.05059244229527	6.32921485609805	6.35940264812048	5.91584288735471	6.1288038125471	5.78504213624364	6.07976410495951	6.42350970658165	5.95703928026237	5.82179908203425	6.2813852719302	6.40099416832863	6.06162648229594	6.25557650402569	6.3329083486848	5.92871836624659	6.39666912864954	6.57639786356785	6.31205953679097	5.62117728910284	5.75731510201719	6.4760494838145	6.47667030568133	6.06470466142806	5.88771580210801	6.38064768008025	6.02785321016989	5.63410483725416	5.9573932459816	5.76558222850788	6.29550017709126	6.43938443424904	5.76052257363791	5.61963779598605	5.77029473098067	5.61662745767324	5.51836514622048
SERPINC1	5.25897807969652	5.1858406885324	5.22928178297918	5.58272444824598	5.2379021543921	4.93550626388565	5.25667581346921	5.37579570786996	5.09063514131594	5.54403994551706	5.56617813205967	4.90333731998425	4.90966318739294	4.7383343372608	5.26691522915948	5.38459361772527	5.51973674506851	5.07550913452536	4.40533092881427	4.7404891006194	4.76532057475844	4.75042900517873	4.53721102179563	4.69483669461239	4.85566530495338	5.28664793213565	4.86066459296583	4.94416512799423	4.76116197681064	5.22847794183258	4.71782211326457	4.41188486560115	4.73920900282197	4.75345788349919	4.74693532463294	5.14006315518619	5.1088958911748	4.57705936787453	5.67474475002244	4.7965142980624
MYL1	4.63954190074853	4.81165462103629	4.82169518308243	5.05831178600343	4.92605984557344	4.95371380835954	5.0215330200706	4.75572501657904	4.54154053990451	4.94118393065891	5.47649607589413	4.94083603784077	4.96016681729811	5.06849937625273	4.7665594223199	5.52881142316002	5.07761371583442	4.84478521980883	4.49956267112316	4.57224394290649	3.81760468826934	4.42695437537554	4.48023749079411	4.45362827038737	4.82567571343034	4.32861566257423	4.68050389502923	4.88814860644309	4.70868418440511	4.86685694971878	4.17754943399331	3.89510739131357	4.37192866316644	4.85777001352847	4.86506957830627	4.83377572983994	4.51685297155085	4.62145428026487	4.70815245505574	4.11290205123068
MYL2	4.94644941803051	4.92344886322658	4.65607163020915	4.94663845031699	5.13733989724749	4.92725590952189	5.13351529840215	5.00126364651945	4.61951671099868	5.01735959839706	5.08367893052594	5.09552782681621	4.74962886018917	5.01896460850559	5.05947871848929	5.0599694639955	5.28079995010777	5.21705115476675	4.5921504552064	4.54422092516603	3.92075385599317	4.75320100468546	4.70640488278038	4.71607432745078	4.80722414921955	4.65568123096328	4.85804786531974	4.88024507547227	4.61611398836277	5.11784251476961	4.16316138832503	4.127228888494	4.38007811229928	4.83017444359997	4.91708652166836	5.16669930185242	4.63133947938792	4.88401709761512	4.88211871724335	4.07618113766334
MYL3	8.81069585169108	8.48641710569331	8.73390617577295	8.1457704772813	8.0445449112977	8.29253196415239	8.11722007564866	8.43235411945863	8.71428149395804	8.25865228897029	8.389612075533	9.01515401023628	8.31734674448416	8.97126295671602	8.30090036813704	8.03505675766215	8.29287496413482	8.27837414478638	8.56973093510454	8.30814576938453	8.03104210560954	8.01300686926342	8.10944614348975	8.21669974597871	8.16051542937191	8.23397861779894	8.24094021011141	8.07953679176175	8.55762061200325	8.55286965290777	9.05999131389366	9.06545985892926	8.49731511133157	8.74280060890838	8.23562733788419	8.28157697800193	8.61230350303968	8.09818421619544	8.43470867883813	8.65519722682299
MYL4	7.29912356234848	7.16764209571249	6.88974326684901	7.17283478358962	7.31165371849605	6.92529221628188	7.16149423947193	7.20050195435235	7.11877850704707	7.41550659625794	7.23711521119452	7.46522477225302	7.08970691201844	7.66683770623064	7.17757229153724	6.91832059433687	7.22467952142309	7.21265741677125	6.81718829200603	7.34157323777519	7.08276579693974	7.17616882226942	7.41819007181483	6.88048290370573	7.07415886588267	7.28659473131989	7.12778825981625	6.89068314342444	7.17454634504875	7.30238900848985	7.62477081430237	7.40236756717451	6.99624950225147	7.53755537358663	7.26103946883666	7.23004136320141	7.15551942850671	6.71046929035611	7.60738123662808	7.04694658741078
MYL5	7.20222573864736	6.5853663490654	7.1361799617417	7.06628523180881	6.61644512268013	6.37073075007669	6.96833078544236	6.65557302256877	6.59831281562672	6.49269069844029	7.54221636442575	6.75730667070884	6.9669434843828	6.97566066244786	6.80151826181116	6.59563915556912	6.82364735224366	6.8452927242399	6.55479992390195	6.40820862861312	6.33593260549585	6.32043555498313	6.80721415931148	6.85857049833871	6.65978970199267	6.39338006519032	6.23512430234032	6.80582967367789	6.80950619844225	6.46354189641772	6.77346631380185	6.358757684918	6.51845718525616	6.81538055019843	6.41339342187651	6.41792571190057	7.08327648504016	6.14928589816528	6.64307462756126	6.37282509309371
MYL6	12.9676763821773	12.937848410248	13.1609331484511	13.0571246593183	12.8340195405752	12.7695790436894	12.9259455918714	13.0214823417006	13.3214988009325	12.8993224998144	12.8491164829903	13.1054429300049	13.1030874352663	13.216564412912	13.0807013846795	12.9105716638083	12.7806044130346	12.89878269123	13.2596944654881	13.1444058972611	13.4968745632825	13.1891876881971	13.2264726148318	13.3072773877441	13.1048744592619	13.174327711222	13.1997620646118	13.2687715898552	13.4548212135341	13.1416947478205	13.5136196816943	13.6887600540504	13.3573892696219	13.0827242307647	13.349956640022	13.0826628463732	13.317846728488	13.2409927200136	13.2810657448145	13.2974924242672
MYLK	10.6273792588282	10.1567430169037	10.5273436858795	9.58580490952783	10.1649299442519	9.8518825234266	9.94226509305084	10.2149837670129	11.429246942904	10.479544914706	9.82068177259109	10.2691795795518	10.4713068502177	10.2144930940165	10.1641421994488	9.39285215213719	9.78243994466725	9.68656638885002	10.8383462394368	10.5840014664651	12.6636944644669	10.2615378888562	10.689019701615	10.7821115018766	9.65748924072241	9.70701129362119	10.9122120413398	10.6012295818104	11.2910648538066	10.7727353429168	12.0123946312871	11.419569312334	11.4249240723992	9.87093261709757	11.5321238219611	10.4473249952827	10.9572640586509	10.7541585116689	11.0749914660319	11.3468479150039
ZFHX3	6.09435963904712	5.95352241546976	6.08482180990087	5.76314881849695	6.17195929729123	6.07066276017168	6.04114038613181	6.04607345163501	6.08817155950906	6.21912730634288	6.21297896597708	6.00549180221203	6.12317355557591	5.90254235371644	5.86179917614614	5.8951972360707	5.68698804595238	5.90950313487033	6.05711027031685	5.81523268419889	6.46428334741426	5.95734231294559	6.08577399595484	6.19729668564194	5.95678467348465	5.98545873180961	6.31219769070083	6.02728104511684	6.22576359363502	6.18567289195353	6.00103761819268	6.17034832251441	6.12335923992537	5.99704145255344	6.45314246741533	5.97666172707625	5.8675248673315	6.40776362716066	6.1046165350329	6.10529079069518
MYO1A	5.34080248663318	5.52570791972571	5.54068869388134	5.48470533680697	5.70373896914321	5.41131545503786	5.38785897049357	5.5145078336828	5.50056737891623	5.3063512609832	5.54450043209396	5.56037800481652	5.61978598496968	5.6650716305333	5.55002412381604	5.44720251585517	5.68313125000719	5.46931212382123	4.89823700462417	5.0463207796385	5.14745670064598	5.41877347563804	5.17786290050898	5.34393102533509	5.38404969203657	5.32009392203773	5.49432637808173	5.38996728420092	5.15230166140568	5.28089305169426	5.35960296065189	5.2912802276413	5.15704732546986	5.15992790865567	5.42586283806382	5.43165814782174	5.37687797949176	5.31169858714682	5.41086839340817	5.29657721545933
MYO1C	10.4068153670422	9.67591039580324	10.8671174441539	10.3955139041553	10.1972108825448	10.3354119411315	10.3896430540329	10.2219606291535	10.5420858518764	10.3289354490595	10.2516875950785	10.7349374573269	9.64849370719928	10.382496568711	10.1346477822917	9.60419445798161	10.2560654624079	10.0838110171919	9.97091473367577	10.0680269146853	10.9600210006827	10.1105758522498	10.2711683268181	10.2329435866737	9.48803465025418	9.53853145232858	9.96841195528369	10.136279578858	10.5154172930612	10.4313415571709	10.9610639255149	10.0670222021187	10.2881864688355	9.65965694924932	11.2012004429456	10.133390181517	10.3211351950256	10.4737801234668	10.2899604753001	10.6838749611965
MYO1D	8.9626784333143	8.72414537149074	8.69005064537676	8.3874927674749	8.33497337366824	8.21994100310588	8.6304135472317	8.75384497947984	9.27433647006394	8.67468636264157	8.08772793468273	8.86054480229185	8.57439235921494	8.58969240642447	8.159523243106	7.60424612919025	8.04312946947444	8.21579973526676	8.90470807112635	8.55256908881093	9.66968059869404	8.40147772082025	8.13649765054277	8.85006995262218	8.1031880401383	8.52815955381612	8.54170013530822	8.46023545794125	8.91340050947321	8.99420505086808	8.81020466970929	9.87098960641876	9.12617226349869	8.45581720111414	8.80522145395231	8.59498029903313	8.93813537075713	8.53960686895297	9.37394300555622	9.35206689598509
MYO1E	9.71764372127604	9.36673079988062	9.42067583979493	9.40101506641496	8.6736909601057	8.58744857386163	9.09917345192632	9.14955731323318	9.59155165941289	9.16143371719158	8.61085452331275	9.45828907389977	9.11784304656965	9.36475538095459	9.09432240165431	8.39739635392376	9.08218738204483	9.13985006920614	9.69936658810068	9.88081548830656	10.4910874799794	9.38633310125952	9.39492993247266	9.5898139878441	9.03838982486739	9.33167582709096	9.18750297453909	9.38479078229471	9.59984224195695	9.4189123235288	9.80594824158008	10.0531591086614	10.064952785402	9.51083662331973	9.83512512521244	9.20559927912806	10.0680572581481	9.34654038809255	9.69580474767297	9.64112208695225
MYO5A	5.89311142506175	5.91611158738572	5.9211498671031	6.03151526181956	5.80942658963529	5.77306764877515	5.99716500188614	6.01793978689623	6.01814971977679	6.01574339233457	5.75081807723239	5.85005273695794	6.27524490203078	5.67262280085096	6.17863931303703	5.59284972132133	5.9325441943432	5.97089782568132	6.31125800355581	6.01985575322971	6.03415134214675	6.00219095211683	5.80923007393716	5.99112627587529	5.91808952882207	6.10822163397	6.24786156506466	6.53278610711873	6.5000791629742	6.05435718981466	5.49548384218279	5.69436702158453	6.52033201991557	5.85601192986486	5.77094571949094	6.00844086920575	6.09101579454329	6.03263307604193	6.10430864466293	5.94759906266616
MYO6	7.88426916513751	8.16642220064147	7.92155251751133	7.90165771859241	7.90685784243625	7.89386631069022	7.83578372564378	8.06987063516764	8.01712403337979	8.0337014221005	8.30298983874858	7.8304304431018	7.874947464113	7.91904317071451	7.90643381582508	8.19202195844764	8.08840706433747	8.12549946634596	8.23750805961875	8.02167085014695	8.17619484944807	8.05153438392842	7.90466563119178	8.02537296115761	8.10655478539782	8.03049002219184	7.62305098749584	7.65083213541442	7.91370071235393	8.01129831165292	7.67375461528719	7.94272078627764	7.75810367219716	8.08268295894005	7.93277895563132	7.98819425387632	7.6931824292593	8.285457376708	8.05614389952393	8.2278127694365
MYO7A	5.99138744590601	5.94937288535369	6.06272958084293	5.99340432661425	5.84401271684769	5.99199089290913	5.85182509227996	5.9923608418061	5.88649818870179	6.24641175302711	6.01754713844071	5.78187008325648	5.81258482313543	5.73712202314513	6.03645569667785	6.01886079466545	5.97202627954351	5.82359738809785	6.07175911929227	5.64037470474575	5.79926325063747	5.69779630443075	5.42299635007931	5.70466552593213	5.61637545685306	5.84471978709802	5.73866516511619	5.96705250995869	5.66903457218864	6.04547181550468	5.74100620526012	5.6103735654115	5.55908669297958	5.60928705502081	5.59725431550905	5.87531488710808	5.84032166595512	5.7941236149841	5.50700268877511	5.67801179514809
MYO9A	9.23799067028289	9.32113058989635	9.57114033518274	8.97366913875577	9.09000016570076	9.10518406288886	8.86594896502391	9.1866308421949	9.37766496158558	8.99749569578729	8.87479492428056	9.0930993581128	9.13930020468388	9.1793568832685	9.01446082215584	9.0051317624816	8.77538902822476	8.93935411875579	9.32452820786254	9.11827379663398	9.26061361832907	9.03210010434792	8.87585091561521	9.16701750468719	9.17709740769821	8.60831616083171	8.98207352606309	8.88457179561209	9.05576164553121	9.29487499692436	9.07619261675561	9.88758775713984	9.35166920713072	8.67679519001913	8.81596391203697	8.98402124825364	9.09725157538084	9.35847595004071	9.24446599934227	9.37199816578638
MYO9B	6.82056821013465	6.63374834426566	6.86985592979594	6.81027769129923	6.51735714439739	6.66787921699884	6.78758523249353	6.78183619288781	7.05654887647387	6.65168738970143	6.59307150875183	6.75286674171569	6.83091320440282	6.82247821677755	6.78546728871613	6.44891186352138	6.60749793157998	6.69805386239752	7.18670322912625	6.93801928198618	7.38566806208595	6.98248432370167	6.82006800646036	6.88038135505214	6.82261028101155	6.94606191813099	7.04851269065974	7.31344253763713	7.24272861137364	6.94507371179906	7.14850289185978	7.31296752494178	7.11577314056785	7.11250510155632	7.30553739675873	6.8860574571745	7.16689507525614	7.13411017411856	6.94427865912725	7.25768598656359
MYO10	6.58031774622167	6.7573737083252	6.63170592499314	6.59166816657247	6.7662023034533	7.00817528478374	6.64362431322289	6.92303637691085	6.70443630702932	6.99263002799257	6.99970202798333	6.46527518638262	6.69675160887324	6.86940489345534	6.62252057767	6.56077908673027	6.6656196983458	6.68550943770267	7.42753606419877	6.61978961955789	7.57802658807323	7.22972709678683	6.72386388054053	7.08112340880357	6.90424064063248	6.54742736145379	6.87464768440732	6.80418887455474	6.90043222587659	7.0490719641516	6.84251987833523	7.30926268738018	6.86626525323022	6.51810719488266	6.93706060169811	6.92904104174614	6.93085437864137	7.39438146756067	6.76155959252486	6.83581239314141
MYOC	5.1398780421837	5.42099117136019	5.70709951618848	5.79353994200905	5.60738355080119	5.79014818744213	5.89808311176318	5.65110281029078	5.5017528084262	5.71625607809159	5.9193896759122	5.71474944049812	5.7547569927805	5.91517339956472	5.65353008036415	5.90808701357148	5.89633053450497	6.16153661505122	5.37442507241904	5.34667470270926	5.579185705171	5.62511618464583	5.59228205375383	5.27253876560857	5.60464703418716	5.39559603027073	5.58961077295979	5.59527546944819	5.5292747714008	5.34290809719712	5.58202561490172	5.38740512495322	5.79013844554443	5.80562217657194	5.67333396269542	5.59823228375173	5.88185677118405	5.34601422919665	5.27510936347842	5.31815318112626
MYOD1	5.68612501639877	5.76680282904933	6.07061720221555	5.86866401664681	5.98994009265158	5.82367546993057	5.71487104202004	5.53233362513656	6.00135070786155	5.81366043795504	6.20389160721519	6.37218619110079	5.81475440693944	6.21669591184405	5.96563223180106	6.18482823176239	5.94953108817996	5.99606779608532	5.54339582191808	5.97189257081929	5.4696502024972	6.0203025684864	6.20972759003874	5.76788296836598	5.87452810569685	5.55759720217906	5.75278074521673	5.89090150146139	6.02062521588157	5.56222783675224	5.88613287005802	5.60293125739676	5.71904959462816	5.72251734661878	5.68593617821835	5.73947680273334	5.85513236444606	5.43477502071936	5.51250576527011	5.60068665349563
MYOG	6.27666416292249	6.17199432184333	6.52571121334707	6.59988106606025	6.45790527321552	6.30712009184285	6.24601174364679	6.46834612668668	6.36876132449435	6.22257366264342	6.53988555491612	6.64055444163484	6.41815666464716	6.70464075991791	6.549839770529	6.80657762307436	6.21807327091738	6.52004799926052	5.98253579732861	6.28168187004383	6.3524115739189	6.20090122401365	6.17909625624748	5.95745825185042	6.39429488111842	6.05576758743497	6.20204587619464	6.41803842511255	6.43410079975841	6.23665507114539	6.46769976577773	6.23275118102591	6.15604352670642	6.28165306581786	6.78832008790539	6.30712443160484	6.51712530842178	6.17579185534226	6.30228037294715	6.49310413163225
PPP1R12A	7.45759016595084	7.52447256949435	7.14008326848123	7.69476179004695	7.35097760167846	7.31904008585046	7.45510028269124	7.28589798041096	7.73488584111151	7.51078761131921	7.08427065458587	7.28738104965317	7.54026681874005	7.56780956489616	7.63564207430453	7.43100477606641	7.3390529563858	7.40752637368668	7.96089198599344	7.78928810065968	7.90504255818772	7.8189978077239	7.63023795510435	7.95725293909239	7.77655131745903	7.56824257903648	7.65978943522586	7.93468587201262	7.87964004222564	7.43121287335055	7.68297212996584	7.76587316038558	8.03711012695316	7.32559115227497	8.10172367657485	7.75346891210515	7.80393407273467	7.92597983410992	7.42333991731534	7.62138906735428
PPP1R12B	6.46514020480082	6.11473877030362	6.42671847002705	5.98332906341956	6.54036873175483	6.22723473598992	6.13522718429081	6.57607486530892	6.27300221707008	6.19394927140153	6.17044241547796	6.2175792457969	6.16323517222444	6.38101704323412	6.29542884179529	6.49003584533375	6.22682616023846	6.3086873007547	6.18983073707712	6.21888154870916	6.45562469769535	6.19918583730682	6.25667928985498	6.03268576037371	6.2519870877509	5.71233893651934	6.1338767267829	6.18892859169789	6.17445171676703	6.16184510339859	6.17837029218317	6.47611776662168	6.20289764261477	6.26329333181049	6.15901268065471	6.11959244409648	6.26004559751546	6.18064808133259	6.08208740227369	6.08585957473405
MYT1	6.0855015929379	5.95783973999885	6.2698967758251	6.40231030661978	6.16741761973127	5.91691981881196	6.00343883096555	6.15300253115248	6.19224205989487	5.9566389049195	5.95837199637031	6.32616686879642	5.86353817149243	6.12914400470948	6.15172638288382	6.01972737401964	6.04711555932949	6.1591425050617	5.64729663265004	5.82979592786258	5.91770317098009	5.89017908308464	5.86084414245583	5.66449722255193	5.9005734766304	5.71930348165953	5.87989419088721	5.95011392648637	5.92331761544258	5.99898554566223	5.97501054679819	6.11338599852078	5.87391865864989	5.92186997723848	5.99419094368961	5.88683626687952	5.87045000463084	5.89685960430244	5.89078837859333	5.77130607097178
NAB1	5.76268179354501	6.07486269141909	5.81602759848159	5.90520382085375	5.93112643610167	6.0084358976501	5.77449981875724	5.91401219501116	5.87450695390317	6.00742843572936	5.69422269410747	6.2522160997355	5.84973891410693	5.59368367892882	5.76531356026504	5.53446853185593	5.83012418774452	5.73757679125666	6.20394265979665	6.10910523058305	6.0322838492497	6.18783000826091	5.77880694475189	6.58163086545092	5.78424880213318	6.30328124931994	5.96262077495966	6.13687257115008	5.88829626126264	5.91732733716425	5.71532068763027	6.00896041365241	6.57819778757474	6.15542657869314	5.95113244690742	6.27471906839131	6.30327626758055	5.87504322986563	6.08210181470025	5.94561857296454
NAB2	6.80349506559665	7.25983635559462	7.14730640246095	7.06557101790202	7.22136632192592	6.70272434638592	6.74585495935697	7.05698808773747	7.11742497270839	6.8394990998487	6.55700710202728	7.83638041755375	6.79684798563982	6.65236713095094	6.88061912815002	6.66507169130563	6.82256218660178	6.78583021944539	6.95384614361386	7.29186979319989	6.93946948139095	7.12203210840298	7.19015392860192	7.41897912539238	6.90814094467514	7.02211149582403	7.13700345391643	7.32356441837582	7.31549366030453	6.95301523173696	7.24241537823741	7.16783382804366	7.42755245810532	7.06827418746415	7.39337870208738	6.94619016506344	7.48604625627679	6.89881652865309	7.1733704045638	7.23331130000484
NACA	7.37026499910976	8.33062448536064	7.2856844371858	7.7397024128046	8.52934531920501	8.41285787906748	8.31730464138223	7.77022798796021	6.89007141847068	8.1830284119647	8.56626356423547	7.60673488850426	7.71934022435203	7.70444360327277	7.99436734359361	8.56841263346383	8.50911371096786	8.3386793817848	7.20153604732512	7.34377191504102	6.19424923693045	7.64319480741822	7.69556390891206	7.27840065906849	8.00769038464354	7.83225454951533	7.46196074288048	7.4773110826959	6.93137502624657	7.55624383949662	6.49959605636436	6.23841763559942	6.78381422751139	7.93857451973385	7.24078935822181	7.78747084890264	7.27060156438665	7.40693924600868	7.52589200850976	6.84318278234388
NAGA	8.53134828517598	8.49201925701197	8.62321563074395	8.65744988768879	8.2650041252352	8.30468499104163	8.49669689615551	8.58510998186818	8.90282724724807	8.45936643382335	8.28094613462374	8.5217834823433	8.56540893411464	8.47997820372776	8.49110430029634	8.36505822622919	8.50451211155052	8.29543387737695	8.9696901316535	8.7593479875755	8.86695458526115	8.89788305569057	8.3852360210149	8.86699563133059	8.65741776009757	8.92937491408508	8.7419163978782	8.97268774295478	8.99841866532894	8.65348070650661	8.94869016258835	9.00953343687527	8.99323837899265	8.75955884025366	8.6702884584509	8.69289699940999	8.93097509281042	8.52128451375769	8.60983654238245	9.02968209919144
NAGLU	9.05044739387693	8.54820966190812	8.70943503142351	8.54685378665536	8.21464172578241	8.302257499451	8.45022033538383	8.94652319810083	8.44812702890048	8.55641871785893	8.64589380303039	8.50167750014593	8.47666390757822	8.41364707476838	8.30618683146468	8.36950035803273	8.51501769765195	8.39035712788386	8.70288557288819	8.35274295683785	8.74206628921109	8.09041817447421	7.98608822429159	8.12747981600358	8.35092053546168	8.39099572303428	8.37135143161838	8.14568605104872	8.28666929552905	9.03243828303396	8.17567465693874	8.36973199249449	8.49946987662299	8.73814153945043	8.4310523755173	8.341911319872	8.1949394853246	8.23870444860008	8.63124027923365	8.62607373671367
ATF1	7.84613893222075	8.31701608784678	8.00095364798839	8.40138610311895	8.30646639043201	7.87133664510012	7.95495534801838	8.05832598422075	8.42161087389136	8.21404646991422	7.78119000443118	7.76028990056185	8.14329436181819	7.68202901356686	8.25580306268348	8.15262461220348	7.97686796153899	8.2196704925806	8.30647886629105	8.20654185919066	8.22191274390286	8.0602225981517	8.07043872019311	8.39548657408443	8.04764649110714	8.2044884590718	8.19941153772702	8.40870636136909	8.10812424512868	7.93866754604005	8.3597418717241	8.35970995030967	8.07281311789047	7.44135481431896	8.22784144036193	8.37830273914764	8.13411978738826	7.81644248601853	8.28644398388416	8.41832521006816
HNRNPM	11.2676595843438	10.8279320905591	10.9582197194649	10.7429899521989	10.5588501632319	10.6465423317348	10.4219991835867	11.1518792150566	11.8964325271177	10.7750351323913	10.3392889131435	10.6262676050793	11.1680508170844	10.7338122132504	11.0051087685885	10.1344277881319	10.2492970885516	10.2554550145208	11.6873171050918	11.4200618919049	12.7417242014306	11.1732036470713	11.2054163324431	11.4277223228324	10.9970115254	11.3694544254371	11.5648924840894	11.5407280897141	11.869120639134	11.489550676968	12.4741258736914	12.989903267501	12.0460592345557	10.9569783563005	11.9353986699671	11.2703273820745	11.7400585028279	11.6407503540644	11.5716597043767	12.0753545751428
NAP1L1	8.06953918623526	8.22518296838734	8.22718504136141	8.21102468831931	7.85439997247135	8.07721553151173	8.16221223884855	8.29239071845416	8.9559725351022	8.29761199137931	8.01832025559601	7.87625671776652	8.47018678826457	8.06313088730046	8.45091866576045	7.89177083972444	8.07113883302765	8.07361054892178	8.24061837127744	8.45857415035127	8.85303828559665	8.20833106325632	8.25028298950198	8.19921836996014	7.74642188943886	8.05687201518863	8.75365075433954	9.06963626186896	8.75149789341981	8.15494876062733	8.63602913687548	8.74972280386107	8.99173637259872	7.87197697331502	8.40842727260763	8.07388718560007	8.57869666650035	8.07753976240912	8.31494509936443	8.56042470558585
